free_text,label_id,is_synthetic,temp_id,quality_score
Sao mạg rẻ rúm thế nhở?,1,True,1737,5
"Ê vẫn cày ngày cày đêm, vẫn cố gắng hết mình để rồi lỗ đít t mọc đinh 🤧🤧. Vừa đánh vừa xoa cho nó máu.. Rap fofun vãi 🤣🤣🤣",1,True,1738,5
Thầy sale cái quần què gì thế 😆😆,1,True,1739,5
HN Thu Nguyên lắm thứ hay ho vch nhưng mà thiếu cái siêu xả thì toang 😂😂,1,True,1740,5
"Đmm, đúng là ăn mặc như cái l*z 🤦🏻‍♀️",1,True,1741,5
"Anh Thư đang bú cu chồng mà cũng hay cười đểu á 🙂, thế mà giờ thèm thì ổng đ*o cho bú nữa 😭",1,True,1742,5
"Tạ Thị Ngọc Duyên mày cũng thế thôi, khác l*n gì đâu xớ",1,True,1743,5
Ăn như chó mà chờ như thánh,1,True,1744,5
Đần độn vcl :v,1,True,1745,5
Đ*t m* 😃,1,True,1746,5
Già đầu mà óc như con nít :)),1,True,1747,5
B*i đâu mà đòi lấy tỷ bạc chùi đ*t,1,True,1748,5
Cuộc đời như l*n =)),1,True,1749,5
Em đ*o có cửa luôn 😞,1,True,1750,5
Mạg rẻ như bèo thế?,1,True,1751,4
"Mõm, có con chó điên nào đó đã xông vào rồi gâu gâu cắn bậy nè...",1,True,1752,5
"Cay, nhìn mà ngán ngẩm... Mẹ đè con, con đè cha ::::))",1,True,1753,5
"Trán dô, tóc tai bù xù, mồm thì lai tạp Tàu khựa.",1,True,1754,5
"Đmm, nhìn thấy mà tức chết ruột gan luôn :)",1,True,1755,5
"Má ơi, cái Bộ Tài Nguyên với Môi Trường tàn đời rồi sao?!",1,True,1756,4
Đồ con...,1,True,1757,5
Đúng là vãi cả linh hồn. Không thể tin nổi. Đáng ra phải san phẳng nó đi mới đúng. Phải san bằng hết mới được.,1,True,1758,5
"Mẹ kiếp, link đâu con?",1,True,1759,5
"Mấy thằng đọc mà muốn ói máu, đmm",1,True,1760,5
Tuổi gì mà đòi =)),1,True,1761,5
clm okê luôn á,1,True,1762,5
Già mà còn ngu,1,True,1763,5
não tàn,1,True,1764,5
Não mày còn thua cả điểm môn Toán của tao nữa á.,1,True,1765,5
HN Thu Nguyên có nhiều cái hay ho mà thiếu đi cái sự siêu thoát 😂😂,1,True,1766,3
Mấy thằng ngu đâu phải đứa nào cũng ngu đâu. Mà đcm dùng cái cớ THUỶ TRIỀU ĐỎ ra để lừa bịp nhau à?,1,True,1767,5
Phá sản rồi thì làm đĩ đực thôi abr,1,True,1768,5
Ngô Hiếu Giờ cmt ảnh này là bị ban sấp mặt đấy ông ạ :v,1,True,1769,5
Trần Công Luận chuẩn rồi. Phải đi tù vì làm hại biết bao nhiêu người...tốt nhất là tử hình.,1,True,1770,5
"Với lại mê chim, mê vú, đặc biệt là ít quan tâm đến chính trị, vận mệnh quốc gia.",1,True,1771,5
Thèm thuồng chưa?,1,True,1772,5
Khách du lịch éo muốn quay lại. Đi 1 lần là chỉ muốn chửi thề thôi.,1,True,1773,5
Bên nước ngoài làm thấy mịa bày đặt đm,1,True,1774,5
Chỉ 1 người đứng ra thì làm được gì khi mà bọn còn lại chỉ biết đứng đấy xem gió chiều nào thì bay theo chiều đó.,1,True,1775,3
Nhìn chướng mắt vcl :(,1,True,1776,5
"Đinh Bá Trung này, nếu không có ai đồng ý với ý kiến của mày thì mày nên xem lại đi. 1 thằng cũng đéo có mà cứ cãi. Mày hút thuốc trên xe thì tao tát vào mồm mày trước khi lên xe chứ đợi mày đốt xe à. Mượn lời ad tí nhé(thằng óc bã đậu)",1,True,1777,5
Thèm r*n chưa kkkkk,1,True,1778,5
Chảnh chó cách ly mà đòi phục vụ như vua. Nhìn mà ghét,1,True,1779,5
"Kiện chết mẹ nhà nó, cho nó đi tù 12 năm, đền bù thiệt hại cho cả khu",1,True,1780,5
Tấc dziêng là cái qq gì dzạ mn,1,True,1781,5
"Đọc mấy dòng cuối, tao muốn đấm vỡ mồm.",1,True,1782,5
Hay ho cái cc gì mà ngày nào cũng địt với chả đụ.,1,True,1783,5
Tống cổ nó đi cách ly 14 năm cho chừa thói đời. Sống như cứt còn hơn cả chó.,1,True,1784,5
Sài Gòn đang diễn tập chống khủng bố đó mạy.,1,True,1785,3
"Đcm, dơ vcl.",1,True,1786,5
"Mày nói cái gì nghe toàn đụ má, đụ cha với lại vàng vậy?",1,True,1787,5
":)) dm, thối nát vkl.",1,True,1788,5
"Lên youtube xem cho lẹ đi, mạng như cứt.",1,True,1789,5
Xaolonnnnnnnnn=))),1,True,1790,3
Cái l gì mà cứt gì mà cứt hoài zậy?,1,True,1791,5
Nó lại hợp lý vcl :),1,True,1792,5
Sao còn tồn tại cái thể loại này trên đời hả trèn?,1,True,1793,5
Dùng nó chửi cho sml luôn.,1,True,1794,5
Ai giàu 3 họ.... Nhìn phát ói.,1,True,1795,5
Tao cũng muốn chửi. Toàn cmt xàm lol không.,1,True,1796,5
"Như cc luôn =))! Chuyện gì cũng vậy, y chang luôn.",1,True,1797,5
Tịch An đời thằng cầu thủ ở VN xuống phong độ thì chỉ có ăn cứt thôi. Kkkk! Chán đời.,1,True,1798,5
Nguyễn Hạnh nhiều tiền để làm gì?? Để đi mang bệnh về cho đất nước :((! Chán thật.,1,True,1799,5
Ghép cc nhé! Mày muốn chết à?,1,True,1800,5
Mất dạy vãi! Mất tư cách dễ sợ.,1,True,1801,5
Con rồng cháu tiên sợ đéo gì con virus này! Bố ai sợ.,1,True,1802,5
Địt mẹ cái mấu này. Tao nằm ở đây hơi nhiều rồi đấy :))) trích lời anh tôi trong buổi sờ trym tối hôm kia :))))! Chán như con gián.,1,True,1803,5
Bố m đéo sợ ok! Mày thích thì cứ tới.,1,True,1804,5
"Ai cũng biết! Đã là chửi thì chửi thẳng, vòng vo nói nho nữa thì đổi tên page đi. Đậu má rau xanh!",1,True,1805,5
ditme tối nay ao làng anh ơi! Đi luôn anh em ơi.,1,True,1806,5
Có thêm vài người như nhung thì toang! Xong phim.,1,True,1807,5
Già mà dơ! Bẩn như heo.,1,True,1808,5
Biện minh cl! Đừng có xàm.,1,True,1809,5
"Tui ko cần biết Fomolsa làm cái quần què gì, tui ko cần biết thằng nào làm cái gì ? Trước mắt là phải khắc phục hậu quả, số cá chết nhiễm độc giải quyết làm sao ? Ngư dân vùng ""biển chết"" làm cái nồi gì sống ? Người dân sống trong vùng này sinh hoạt, ă! Kệ mẹ.",1,True,1810,5
Loạn vãi! Hỗn loạn quá.,1,True,1811,5
"Sao mấy con người có não cứ lúc khỏe thì ăn chơi nhảy múa chê bai đất nước, đến lúc gặp nạn thì lại chạy về quê hương thế? Đúng là lúc hoạn nạn mới biết đất nước nào là ân tình.",1,True,1812,5
Mấy đứa óc chó thật sự.,1,True,1813,5
ói vcl =)),1,True,1814,5
"Hanh Viet ơi, mấy cái lý lẽ sai chính tả như l ấy.",1,True,1815,5
"Biết điều thì tốt, không thì t cho chúng mày xuống cầu Sài Gòn chết mẹ luôn☻.",1,True,1816,5
Ghê tởm thật sự...,1,True,1817,5
Nhìn cái mặt người ta là biết ngay cái bộ mặt giả tạo. Bữa đó lôi cả tên cô Hiếu vào trước. Giờ thì nói xạo l**.,1,True,1818,5
Địt mẹ.,1,True,1819,5
Dm Tôn Ngộ Không nhìn chán vãi 🙂.,1,True,1820,5
Khịa nhau vcl = )))),1,True,1821,5
Dơ vcl.,1,True,1822,5
Không hiểu đẹp ở chỗ nào mà cứ thích phanh ra :((.,1,True,1823,5
"Lúc gặp nạn thì chả thấy ai đấm nhau với mẽo cả. Giờ thì phất lên phát là đứa nào cũng muốn khoác tay làm bạn, đúng là thế giới này có tiền sướng thật.",1,True,1824,3
"Kenny Lâm share rồi đấy. Từ hồi dịch ế cm đéo có khách, sắm cái qq gì nữa hụhụ.",1,True,1825,3
Bệnh ảo tưởng tội nghiệp.,1,True,1826,1
Cái lùm má,1,True,1827,5
Bớt bốc phét đi mạy.,1,True,1828,5
"Êu, đừng có mà chém gió nữa nha.",1,True,1829,1
"Hehe, tui té đây, đi 'tắm' đây.",1,True,1830,1
"Bye bye, tui đi 'vệ sinh' đây.",1,True,1831,1
Chả hiểu cái gì luôn á.,1,True,1832,1
Sao tui hổng hiểu gì hết trơn vậy trời.,1,True,1833,1
Xàm loz vãi cả linh hồn.,1,True,1834,5
Nhảm nhí vcl.,1,True,1835,5
"Đmm, rửa tiền theo kiểu 'con ông cháu cha' kìa.",1,True,1836,3
"Ối giời ơi, rửa tiền kiểu gì đây.",1,True,1837,3
Xạo lol chán òm nên đừng có xạo lol nữa nha.,1,True,1838,5
"Bớt xàm đi, đừng có xàm nữa.",1,True,1839,5
"Điệp Còii xịn vãi, cáo là ai :)) con anh nuôi nhé :))",1,True,1840,5
"Điệp Còii chất vãi, hỏi ai là cáo kìa :))",1,True,1841,5
"Thời trang gì đây, thấy ớn.",1,True,1842,3
Phong cách thời trang quái quỷ gì vậy.,1,True,1843,3
Mất dạy vãi.,1,True,1844,5
Mất nết dễ sợ.,1,True,1845,5
"Trán dô, tóc dài, mồm y chang Tàu.",1,True,1846,5
"Trán dô, tóc dài, nhìn như người Tàu luôn.",1,True,1847,5
"Ăn mặc không giống ai hết, nhìn chả ra cái thể loại gì.",1,True,1848,5
"Mặc đồ lạ đời, nhìn chả giống ai, cũng không ra con gì luôn.",1,True,1849,5
Chuẩn luôn. Nhiều đứa giỏi 'ăn vạ' vl.,1,True,1850,5
Chính xác. Mấy đứa hay 'ăn vạ' nhiều.,1,True,1851,5
"TD Nguyễn, trong khi bả chỉ chạy xe 600tr với là dân đa cấp thôi, chả giàu gì cả.",1,True,1852,5
"TD Nguyễn, trong khi bả đi xe có 600tr với lại làm đa cấp, chứ giàu gì đâu.",1,True,1853,5
Nhìn như gái ngành.,1,True,1854,5
Nhìn như cave.,1,True,1855,5
ThanhHuy Nguyen vcl,1,True,1856,5
Mẹ nó làm bon tao tụt mood vl.,1,True,1857,5
Mẹ nó làm bon tao thấy bực mình vãi.,1,True,1858,5
"Học hành cc gì nữa, về nhà với mẹ kiếm cơm đi =]]z.",1,True,1859,5
"Học hành gì nữa, biến về nhà với mẹ đi rồi tính =]]z.",1,True,1860,5
"Nếu nó niêm yết giá thì lỗi là tại thằng mua mất não! Sống ở trên giời mà ngu thì xuống địa ngục ngay tức khắc! Đi xe ôm còn phải hỏi giá, mua bánh mì cũng phải hỏi giá.... Đến cả hối lộ công an hay bác sĩ còn có cả khung giá nữa cơ! Không hỏi thì đừng có trách móc .... Thiên đường khốn nạn vl!",1,True,1861,5
"Nếu nó để giá thì lỗi là do thằng mua não tàn! Sống ở trên trời mà ngu thì xuống hố ngay lập tức! Đi xe ôm còn phải hỏi giá, mua bánh mì cũng phải hỏi giá.... Đến cả hối lộ công an hay bác sĩ còn có cả khung giá nữa cơ! Không hỏi thì đừng trách móc .... Thiên đường khốn nạn vl!",1,True,1862,5
Cực kỳ phục con mẹ nó :)),1,True,1863,5
Tao phục sát đất luôn :)),1,True,1864,5
Đm mặt như thằng đàn ông.,1,True,1865,5
Nhìn cái mặt như con trai luôn.,1,True,1866,5
Nhìn mặt biết ngay Đại Du rồi...chứ đại gia cái gì...vàng da thì có...nói phét quá pd ơi.,1,True,1867,5
Nhìn mặt biết ngay Đại Du rồi...chứ đại gia cái gì...vàng da thì có...xạo lìn quá pd ơi.,1,True,1868,5
Bẩn vãi.,1,True,1869,5
Ghê vãi.,1,True,1870,5
Giọt nước tràn ly rồi... ra thêm nhiều luật vớ vẩn nữa đi. Tao ủng hộ.,1,True,1871,5
Giọt nước tràn ly rồi... cứ ra thêm nhiều luật vớ vẩn nữa đi. Tao ủng hộ.,1,True,1872,5
Đầy thằng kinh doanh bây giờ thờ Quan Công chứ đéo ai xăm và thờ Thánh Gióng =))))),1,True,1873,5
Đầy thằng kinh doanh bây giờ thờ Quan Công chứ éo ai xăm và thờ Thánh Gióng =))))),1,True,1874,5
Trư Bát Giới đã viết ae cho sập cmn đi.,1,True,1875,5
Trư Bát Giới đã viết ae cho banh xác đi.,1,True,1876,5
Uống nước rửa bát xong ngồi đợi đ chết.,1,True,1877,5
Uống nước rửa bát xong ngồi đợi chết luôn.,1,True,1878,5
"Chất lượng mấy bài viết ngày càng tệ, nội dung thì toàn hậm hực, trẻ trâu. Nói chung là càng ngày càng như l*n.",1,True,1879,5
"Chất lượng mấy bài viết ngày càng như c*, nội dung thì toàn hậm hực, trẻ trâu. Nói chung là càng ngày càng như l*n.",1,True,1880,5
Tị tào lao.,1,True,1881,5
Tị xàm lol.,1,True,1882,5
Thuyết cc.,1,True,1883,5
Thuyết xàm lol.,1,True,1884,5
Đ.m idol của em mà anh lôi ra chọc ghẹo à :< em thấy 2 thằng này giống nhau nè :>,1,True,1885,5
Đ.m idol của em mà anh mang ra cà khịa à :< em thấy 2 thằng này giống nhau nè :>,1,True,1886,5
"Tịt quéo lun, chả hiểu mô tê gì sất. Chuyện gì đã xảy ra vậy? Hồi xưa thì chửi bới người ta như đúng rồi. Giờ thì quay ra cắn xé nhau, đúng là nghiệp quật.",1,True,1887,5
Cháu cũng làm trò mèo gì vậy?,1,True,1888,5
"Đời đéo phải phim, cứ phải chờ xem xét tình cảm các kiểu. Ngoài đời thật đấy, chờ với chả đợi, chờ cái b*.",1,True,1889,5
"Thấy người ta làm điều tốt thì lại đi dè bỉu, đúng là bọn súc sinh còn hơn.",1,True,1890,5
"Việc gì phải nhường nhịn, để người khác xâm phạm quyền lợi của mình chứ?",1,True,1891,3
"Cái mồm l*n của lũ hài nhảm, đúng là khẩu nghiệp!",1,True,1892,5
"Cánh hoa bên kia là l*n, bên này thì ôi thôi 😰😰😰",1,True,1893,5
Thầy nhớ mang chiến thắng về - nghệ sĩ hài hước vcl,1,True,1894,1
Khách du lịch éo muốn quay lại. Đi một lần là chỉ muốn chửi thề thôi.,1,True,1895,5
Khiêu dâm hay là gì?,1,True,1896,1
Nhìn cái mặt muốn đấm vỡ mồm.,1,True,1897,5
Chán éo muốn nói gì 😢,1,True,1898,5
Con rồng cháu tiên sợ éo gì con virus này?,1,True,1899,1
"Văn hóa máu l*n hả? Mất dạy mà còn bày đặt che đậy gì, like.",1,True,1900,5
"Đ*m, chị tao bị mất gần 700tr. Có camera ghi lại hình thằng trộm mà cũng bó tay.",1,True,1901,5
"Dm, chắc chắn lại dính chưởng rồi, chỉ là một cú phốt trong quá khứ thôi mà.",1,True,1902,3
Chắc chắn là lại rút kinh nghiệm thôi.,1,True,1903,3
"Thầy ơi, phải đem vinh quang về cho tụi em nha - nghệ sĩ hài hước vcl.",1,True,1904,3
"Thầy ơi, phải đem cúp về cho tụi em nha.",1,True,1905,1
Đeo hiểu cái gì luôn á.,1,True,1906,3
Tui chả hiểu gì hết trơn.,1,True,1907,3
Thông minh mà muốn lo cho dân ấm no hạnh phúc thì cứ xác định cửa tù rộng mở.,1,True,1908,3
Giỏi mà cứ muốn làm điều tốt cho thiên hạ thì cứ xác định là đi bóc lịch.,1,True,1909,3
Làm đ gì có vụ kiện thắng lại phải trả án phí. Đồ ngu 😟.,1,True,1910,3
Sao lại có chuyện thắng kiện rồi phải trả tiền phạt vậy? Chán 😟.,1,True,1911,3
Đọc báo xong thấy buồn ỉa đ chịu được luôn.,1,True,1912,3
Đọc xong cái tin tức này thấy muốn xỉu luôn á.,1,True,1913,3
Phong cách lợn viên đây.,1,True,1914,1
Đúng là phong cách của lợn viên.,1,True,1915,5
Anh Độ nói: ăn l** rồi các bạn oiiiii.,1,True,1916,5
Anh Độ said: chúng ta xong phim rồi.,1,True,1917,3
Cuộc sống của dân thì khổ. Mà tại sao còn ăn chặn tiền của dân nghèo vậy trời.,1,True,1918,5
Dân tình khổ sở quá. Sao còn ăn chặn tiền của dân nghèo?,1,True,1919,5
Nhìn mà chỉ muốn vuốt chim thui.,1,True,1920,5
Nhìn mà chỉ muốn sờ mó thôi.,1,True,1921,5
Chán luôn.,1,True,1922,3
Buồn luôn.,1,True,1923,3
"Định tạo trend, mà tạch cmnr.",1,True,1924,5
Muốn tạo trend mà lại fail.,1,True,1925,3
"Kiện chết mẹ nó, cho nó đi tù mọt gông rồi còn phải bồi thường thiệt hại cho cả khu.",1,True,1926,5
Kiện cho nó đi tù mọt gông rồi bồi thường thiệt hại cho cả khu luôn.,1,True,1927,5
"Bông thì không ra bông, trái thì không ra trái...âm binh.",1,True,1928,5
"Kiểu này thì không ra gì rồi, đúng là âm binh mà.",1,True,1929,5
Vãi cả linh hồn,1,True,1930,4
Như cái bô ấy,1,True,1931,3
Đỉnh của chóp vãi ò,1,True,1932,4
Ông im mồm lại đi :))))))),1,True,1933,5
"- Giờ chuyện đó như cơm chó bữa nay, nhiều đứa 19 lắm",1,True,1934,3
"Đông Ca là thằng nào rảnh háng thức khuya, cút mẹ mày ngủ",1,True,1935,5
Đứa nào không vote thầy thì tao banh xác,1,True,1936,5
"Kệ mẹ nhà nó, liên quan éo gì tới tao",1,True,1937,5
"Cay vcl, tao ức chế vl",1,True,1938,5
Người ta gọi là thích thể hiện đó,1,True,1939,3
Mặt ngu biết liền,1,True,1940,5
"ĐM, sao toàn đứa khoe của, nhà cửa, mình thì éo có gì",1,True,1941,5
"Dm. Tao mới bị con cave nó tán, gửi ảnh cho nó xem",1,True,1942,5
Nổ như pháo,1,True,1943,5
"Rồi, tạch luôn",1,True,1944,5
"Dm nghĩ chán vcl 🤤, chán vcl dm",1,True,1945,5
"dm bữa ni đường 3m cũng có CA đứng @@, đứng luôn dm",1,True,1946,5
"Lâu lâu đói lại phải vẽ để đút mồm chứ, đút mồm thôi",1,True,1947,5
"Quảng cáo cc, quảng cáo thì cc",1,True,1948,5
"nhắn thêm chữ địt chị mày nữa chất vlon a êiiiii, chất vlon lun",1,True,1949,5
"Bên mỹ thiếu bệnh viện thần kinh?, thần kinh vl",1,True,1950,5
"Thì fake thì nói đại đi , hàng bình dany , bình dân qq, qq luôn",1,True,1951,5
"Nó In tiền như in giấy lộn thế này bảo sao không lạm phát., lạm phát vcl",1,True,1952,5
"Minh Nhật éo chết vì dịch chết vì nổ đt🤣🤣🤣🤣🤣🤣, nổ đt thôi",1,True,1953,5
"Toàn giáo án máu lồn chảy ngược, chảy ngược vl",1,True,1954,5
"Coi thôi cũng ức chế :vv đm chơi chắc đập luôn, đập luôn cho xong",1,True,1955,5
"Mà mệt nói thì nói mẹ đi, nói mẹ đi cho lẹ",1,True,1956,5
"Mầm mống tai họa của xã hội, tai họa của xã hội",1,True,1957,5
"Hoang mang vailunnn, hoang mang lun",1,True,1958,5
"Đoán đéo trượt phát nào là K-ATM đứng đầu mà, đứng đầu mà thôi",1,True,1959,5
"Chị Chan diện bikini, nhìn phê lòi mắt luôn =))))",1,True,1960,5
"Chị Chan mặc bikini, ngon vãi chưởng luôn =))))",1,True,1961,5
Mấy đời con rồng cháu tiên sợ con virus cỏn con này,1,True,1962,5
"Bọn mình là con rồng cháu tiên, sợ cái gì con virus này?",1,True,1963,5
"Thua Lào với Campuchia rồi, tụt hậu không phanh luôn",1,True,1964,5
"Thua đau trước Lào với Campuchia, phát triển thụt lùi vcl",1,True,1965,5
Đồ óc chó,1,True,1966,5
Mày là đồ óc chó,1,True,1967,5
"Toang rồi, top 4 còn chưa thấy đâu mà lại thế này :))",1,True,1968,5
"Tạch rồi, top 4 chưa thấy bóng dáng đâu mà lại thành ra thế này :))",1,True,1969,5
"Lại Hợp Sâm á, vãi cả linh hồn ??????",1,True,1970,5
"Hợp Sâm nữa à, what the heck ??????",1,True,1971,5
Diễn tập chống khủng bố ở Sài Gòn.,1,True,1972,1
Sài Gòn đang diễn tập chống khủng bố.,1,True,1973,1
Nói bậy mà cứ như tượng,1,True,1974,5
Nói bậy y như tượng luôn,1,True,1975,5
"Đ.M, thiên tai cũng đổ lỗi tại cộng sản =)))",1,True,1976,5
"Thiên tai là do cộng sản à, vãi cả linh hồn =)))",1,True,1977,5
Dell hiểu kiểu gì luôn,1,True,1978,3
Chả hiểu cái kiểu gì sất,1,True,1979,3
Vãi cả.gắt,1,True,1980,5
Gắt vãi chưởng.,1,True,1981,5
Đéo thèm mang đặc sản của thầy ra cho bọn nó nếm,1,True,1982,5
Không thèm cho bọn nó nếm đặc sản của thầy luôn,1,True,1983,3
Ánh sáng của đảng sẽ thịt mày,1,True,1984,5
Đảng sẽ tiễn mày lên đường,1,True,1985,5
Mặc cái quần y chang thằng biến thái,1,True,1986,5
Mày mặc quần như thằng biến thái ấy,1,True,1987,5
"Thằng to ăn to, thằng bé ăn bé, đúng là trò đời vcl",1,True,1988,5
"Đời là vậy, thằng to ăn to, thằng bé ăn bé",1,True,1989,3
iu nhau ko liếm l...nửa🤣🤣. Yêu nhau mà không liếm l... thì chán vcl.,1,True,1990,5
Đéo còn nời lào để lói. Hết mẹ nời rồi.,1,True,1991,5
"Phạm Trần Nhật Hạ ủa nói đúng mà có gì sai đéo? Đã vượt qua St đâu mà đạt kỉ lục mọi thể loại?💁. Mày nói đúng mà, sai ở đâu? Chưa vượt qua St mà đã đòi kỉ lục?",1,True,1992,5
"vâng ạ nhưng em buồn vai lon anh ưi 😞. Dạ, em buồn vcl anh ơi.",1,True,1993,5
éo thèm nhé =)). Không thèm nhé.,1,True,1994,5
như lon. y chang lon,1,True,1995,5
cái deo gig thế này :vv. cái quái gì thế này,1,True,1996,5
Hoàng Đức Ngọc joke cái lồn chứ joke =)). Hoàng Đức Ngọc đùa cái lồn chứ đùa.,1,True,1997,5
"Đinhh Thị Hoàii Thuu ngủ mẹ m đi. Đinhh Thị Hoàii Thuu, mày ngủ mẹ đi.",1,True,1998,5
Cần đéo j quan tâm miệng đời. Cần quái gì quan tâm thiên hạ.,1,True,1999,5
Già mà dơ. Già rồi còn bẩn.,1,True,2000,5
"Lên mạng THÁNH thiện làm phước, miệng lỗ mồm long công đồ chợ búa, Có chồn lùi đâu múa lữa, ngáo aõ. Lên mạng thì ra vẻ, miệng thì chợ búa, não thì ngáo.",1,True,2001,5
"Ngày xưa chơi ma tuý trốn như chó giờ chơi ma tuý phải khoe ra cho thiên hạ biết là mình chơi ma tuý nó mới đẳng cấp. Hồi xưa chơi ma tuý thì trốn, giờ phải khoe mẽ mới chất.",1,True,2002,5
Cái lôz. Đồ con đĩ,1,True,2003,5
Đọc cmt mà tức vl 🙂. Đọc cmt mà bực mình vcl,1,True,2004,5
"Mất dạy vãi, ăn mặc như này thì chịu. Phong cách như cứt, nhìn chán đời.",1,True,2005,5
"Mất dạy vãi, chịu.",1,True,2006,5
Ăn cướp trắng trợn luôn á.,1,True,2007,5
Mãi mãi ch*ch nhau.,1,True,2008,5
Óc chó vcl.,1,True,2009,5
Làm cái đ*o gì vậy :)),1,True,2010,5
"Tạ Thị Ngọc Duyên, m cũng thế thôi, khác l*n gì đâu.",1,True,2011,5
"Lấy thẻ đảng làm cái gì vậy? Miếng giấy lộn mà cũng lừa được người, còn cảnh cáo nữa chứ.",1,True,2012,5
Người ta xạo l*n hay không kệ mẹ đi. Nghe cho vui là được rồi. Vào khẩu nghiệp làm gì cho khổ.,1,True,2013,5
"Chết quách đi cho đỡ chật đất, ngu.",1,True,2014,5
Ngoc Chu đ*o má đang ăn sáng 🙂,1,True,2015,5
"Nguyễn Trọng Thái đợi thêm 3 chữ ""đ*t mẹ mày"" nữa nhé 😂",1,True,2016,5
"KimThy Lê, dáng quần sang trọng, lịch lãm, làm tăng sự chú ý của cô ý vào con c*c của bạn.",1,True,2017,5
"C*c, t bắn 3 phát rồi đấy, ngon vcl? M mù à?",1,True,2018,5
"Được anh, được vãi l*n anh ạ :)))",1,True,2019,5
"Chỉ cần nhún nhảy tí là thành sao rồi. A Bảnh mà hồi đó vào team thì giờ chắc làm ca sĩ, khỏi phải bóc lịch luôn.",1,True,2020,4
Hai bạn trẻ Hạnh và ... nhau nhé 🤣,1,True,2021,3
Nhìn ngứa mắt vãi.,1,True,2022,5
Bẩn vcl.,1,True,2023,5
Cảm ơn cái cc.,1,True,2024,5
"Đêm rằm ở Huế, em đi chơi với cái ... của mình :v",1,True,2025,3
Chị của thằng Phúc đó mấy bà... Cho em quỳ lạy chị một cái.,1,True,2026,3
Mẹ kiếp.,1,True,2027,5
Ghép ảnh sai vcl.,1,True,2028,5
"Cái ấy to như lõi giấy vệ sinh, nghe mắc cười vl.",1,True,2029,3
Bị kích thích á.,1,True,2030,3
"Sân bay Long Thành thiết kế có 2 đường băng, nhưng tham nhũng nhiều nên mới tốn 16 tỷ đô. Vậy mà cũng thắc mắc.",1,True,2031,3
Hôm nay bú hơi nhiều.,1,True,2032,3
Chắc chuyện vui có liên quan đến việc mút cu 🤣🤣,1,True,2033,5
Đứa bê đê sẽ bị ma nhập ở bệnh viện 😏,1,True,2034,5
"Sao mà xàm lìn dữ vậy, t còn tưởng tượng ra được nữa.",1,True,2035,5
"Hoàii Thuu, m đi ngủ lẹ dùm t, mai còn dậy sớm nữa.",1,True,2036,1
"Việt Nam, ủa, m mới biết chó vàng luôn hả?  🖕",1,True,2037,5
"Đm, em bực mình dễ sợ.",1,True,2038,5
Nhìn cái mặt muốn đấm vỡ mồm,1,True,2039,5
"Ối dồi ôi, mấy thằng fuckboi.",1,True,2040,5
Tao không nuốt nổi mấy cái thứ thời trang này.,1,True,2041,5
Nghe giọng mà muốn ói Abe :)),1,True,2042,5
"Đéo thèm chấp loại này, nói gì nó cũng vậy thôi, ae mình kệ mẹ nó đi, chắc chắn nó là bảo vệ rồi :))",1,True,2043,5
Mấy con chó chỉ biết ăn với ăn.,1,True,2044,5
Chế độ bây giờ sống nhờ lừa đảo và dụ dỗ.,1,True,2084,5
"Chế độ này, cứ cán bộ chửi dân như chó thì không sao, dân mà nói lại thì bị phạt!",1,True,2085,5
Cái đ gì z?,1,True,2086,5
Thằng mập nhìn phát ớn vcl :)),1,True,2087,5
Đmm dơ vãi cả cứt,1,True,2088,5
"Bệnh viện chứ không phải khách sạn, thích thì vào tù mà ở",1,True,2089,3
Đút vào mồm thầy luôn!,1,True,2090,5
"Đm, không thèm xem thì có chết không :v ai bảo thích ăn 500 :v lúc cầm tiền thì không nghĩ đi :v",1,True,2091,5
Bố mày đéo tin!,1,True,2092,5
Loại mất dậy!,1,True,2093,5
Cay vcl,1,True,2094,5
"toang vl :))) , banh xác luôn",1,True,2095,5
mượn tiền cho con cháu đi học vs xây nhà mà :v,1,True,2096,3
phim con heo hay gì,1,True,2097,3
thằng chó,1,True,2098,5
Nó thích mình thì nó yêu cmnr chứ bắt m đợi làm lồn gì. Đợi chỉ là cái cớ để nó xem có thằng nào ngon hơn không thôi,1,True,2099,5
"đm , mặc đồ như cái l*z 🤦🏻‍♀️",1,True,2100,5
Mẩn Phan đọc xong tụt mút hết,1,True,2101,3
nhanh vãi lồng ! cá chết 3 tuần mới đi lấy mẫu !,1,True,2102,3
Xem thôi cũng bực mình :vv đm chơi chắc đập máy luôn,1,True,2103,5
Biết bao nhiêu $ mới vào được.. không ăn hối lộ thì ăn cức à.. khj nào mới thu hồi vốn chứ.. ng ta là dân buôn bán mà..,1,True,2104,5
Đập chetme nó đi m,1,True,2105,5
Nguyễn Nam Tàu story,1,True,2106,1
"thật là CH!CH khỏe, CH!CH phê, đê mê cả ngày!!!",1,True,2107,5
có cl tao tin m,1,True,2108,5
m nói gì v ?,1,True,2109,3
"Ôi đm, đọc hết cái cmt thì xoạc háng đau cả cứt",1,True,2110,5
Đi ngược đường thì chỉ có chết thôi,1,True,2111,3
Cay vãi c***,1,True,2112,5
Mặc quần sịn nhưng mà tư cách thì đéo ok,1,True,2113,5
Thằng chủ chó bị bắt giam đến giờ chưa thả. Ad cho anh em biết thông tin đi !,1,True,2114,1
Con chó còn có ý thức hơn,1,True,2115,5
