free_text,label_id,is_synthetic
"Like ở đâu, dm.",1,True
M beat căng đét :))) địt nhau hong?,1,True
Đọc cmt mà ức chế vcl 🙂,1,True
Tổ chức đám ma. Toang r.,1,True
Tao chỉ ước bóng đá thua sấp mặt luôn mấy trận đầu cho xong... Đỡ tốn tiền của tao 😠,1,True
Đồ điên,1,True
Cay vl haha,1,True
quan ngại :)) mà dân sắp đéo quan ngại đâu (y),1,True
Khoe lol,1,True
Thằng Nguyễn Nồn còn đẹp trai hơn bài này 😂😂😂,1,True
Thật là nhục,1,True
Trả lại để thằng khác còn ăn chứ share cho nhau là hạnh phúc mà dis@@,1,True
giọng ca như cc mà share cái j,1,True
"Con nhỏ này nói chuyện ngông cuồng, mày làm được không?",1,True
DIễn tập chống khủng bố ở Sài Gòn.,1,True
Cánh hoa bên kia là lồn bên này 😰😰😰,1,True
Mẹ nó bẩn vler 🤣🤣🤣. Nhìn thôi đã thấy ghê rồi.,1,True
Cho vào mồm thầy đi.,1,True
Làm đek gì có Lê Văn Tám nên chậm là phải rồi :v. Chắc chắn là thế.,1,True
Ngon! Cứ đeo tai nghe vào mà sục cặc thôi!!,1,True
Đkm chúng nó bán hết rồi còn đâu mà của mình. Mất hết rồi.,1,True
Đàn bà j nhìn mặt giống dân ông xấu thấy mồ. Nhìn phát ngán.,1,True
Cháu còn nhỏ đừng xạo loz theo bố cháu nhé tùng. Nghe chưa!,1,True
Nhà tiên tri nghe bắt ói. Ói thật sự.,1,True
Mặt dày như đít trâu. Chịu luôn.,1,True
Ngon mẹ gì mà ăn nhỉ. Không ngon gì cả.,1,True
Chúng mày chụp mũ vãi lồn chúng mày còn chưa hiểu ý thằng Cường là sao đã auto chửi nó là thằng bán nước ?. Đúng là...,1,True
Chắc cũng biết ko tồn tại đc bao lâu nữa nên cố gắng vét. Vét cho bằng hết.,1,True
Xộn lào quá hà :))) 1 chai bán 1tr giảm còn 300k hai chai :v hàng giả chính hãng nha cả nhà :v. Haha.,1,True
KO BÍT ĐẦU ĐUÔI. CÂU CHUYỆN RA SAO. LÚC TRƯỚC HÙA NHAU CHƯỞI NGƯỜI TA. H RỒI BÂY H QUAY LẠI CẮN. KHẨU NGHIỆP TẠO NGHIỆP. Đúng là.,1,True
Cái quần què gì thế này chời :))). Ối giời ơi.,1,True
"Im mồm đê 🙂, nói nhiều làm gì.",1,True
"Chuyện đó giờ là chuyện thường thôi, giờ nhiều đứa như thế lắm luôn.",1,True
Ban căng x2 luôn.,1,True
Tao thấy Hanh Viet như một bông hoa xinh đẹp giữa một bãi cứt vậy á.,1,True
Vãi cả lìn.,1,True
Giờ mà nó làm cái trò múa quạt của thằng Cậu Bảnh thì còn vãi cả lìn hơn nữa.,1,True
"Haha, từ lúc tao thấy hình thằng diễn viên hài Công Lý được in trên sách luật, tao đã hiểu ngay ý đồ của bộ giáo dục rồi. Pháp luật đúng là hài hước vãi.",1,True
"Thật là nhục nhã, đúng là.",1,True
Ngoc Chu đmm đang ăn sáng đây 🙂.,1,True
Duy Linh vailin live thật để quay mv luôn =)),1,True
"Lại Hợp Sâm, cái đcm??????",1,True
Tii Đô mà qua vn tạo dáng kiểu này thì nó cho click ngay.. 😂😂😂,1,True
Phạm Nguyễn Cát Vy cljv con.,1,True
Chửi bậy cũng phải có văn hóa chứ !!! page này giải trí vãi lìn. Thích vãi.,1,True
Bọn cặn bả của xã hội.,1,True
"Tiên tri cái cc, óc chó!",1,True
"Mồm như cái b*i, ai thèm chấp mày?",1,True
"ĐM Đinh Quang đẹp trai vcl, mày như này mà còn chê thì ai dám ra đường hả?",1,True
"KimThy Lê mặc quần nhìn như cứt, làm tao chỉ muốn nhìn cu mày thôi.",1,True
Tối qua xem live sợ vcl luôn.,1,True
Bọn trẻ trâu nghiện bia nhất quả đất.,1,True
"Tuổi 17 thì như trâu húc, lên 18 thì càng căng. Đề nghị các em nhẹ nhàng thôi, không lại toang đấy!",1,True
"Bênh cái lồn, cười ẻ <("")",1,True
Tránh ra để tao tiễn vong nó...,1,True
"Con này nói chuyện xàm l*n, mày làm được trò trống gì?",1,True
Xòe háng ra chứ làm gì.,1,True
Thua Lào với Campuchia rồi. Phát triển như l*n.,1,True
Nhảm l*n vcl.,1,True
Chết với cộng sản thôi.,1,True
Mặc đồ như con đ*.,1,True
Mày chất chơi vãi :))) địt nhau không?,1,True
"Hết chuyện để buôn dưa lê rồi nên phải dùng trò để hâm nóng tình cảm, não tàn vãi",1,True
Ngọc Chu đmm đang chén 🙂,1,True
Toang rồi ông giáo,1,True
"Vào đọc hộ cái xem từ giờ, óc chó vcl :))) tự nhận là chó hùa",1,True
like đâu dm,1,True
Đùa chán vl thề,1,True
Đcm má toàn thánh hài thế này :v,1,True
"Tụt mẹ nó ra cho lẹ, khỏi mặc cho nhanh",1,True
"xưa thì dắt dân đi khai hoang, giờ được giá thì chiếm",1,True
"Nói gì thì nói, cứ báo đảng là biết tin rồi",1,True
"Ý thức như con, ít hơn cả tiền trong túi t",1,True
"Lên mạng chém gió như bảo vệ môi trường lắm, mà tau vẫn cho nhiệt điện vào nhé tụi bay, làm éo gì được =))) đúng là đừng tin lời chúng nó",1,True
"Bên Hàn gọi là lá, VN mình thì gọi là lá chà bồn.",1,True
Thật sự chửi bậy không hay để mọi người làm theo......đmm không biết có phải một thằng viết hay không . Nhưng mà chửi hay vkllllllllll (y) Đọc mà nhiều lúc thấy đời bớt bất công !,1,True
Mày là bóng lộ hả :))? Sao lại thích chơi kiểu đấy?,1,True
Thằng nào ở trong nước nó cởi quần ra làm cái gì :))? Chắc nó bị điên rồi.,1,True
Đưa cái linkkkkkkkkkkkk dm,1,True
"Đang lúc nguy hiểm thế này mà bay đi kiếm chuyện à, xong rồi lại mang về cho nhà nước nuôi à? Tốn cơm tốn gạo vl.",1,True
Nghe như cc luôn,1,True
Mày vừa nói cái gì đấy?,1,True
Nói người ta nghèo cho chết đói à. Thế trước đó gửi đồ về cho thằng Minh Hiếu làm từ thiện dell gì?,1,True
"Phạm Thanh Tùng dm tao cười ỉa, rảnh éo chịu được.",1,True
Mày trán ngắn tóc dài mồm lại lai trung cuốc.,1,True
Làm đek gì có Lê Văn Tám nên chậm là đúng rồi. :v,1,True
Bình Nguyễn tao đéo lấy được tiền mày đâu. ức chế vãi,1,True
Chửi bậy cũng phải có văn hoá chứ !!! Page này giải trí như cc. Thích thích,1,True
Của nợ anh có gì mà ai cũng xem vậy?,1,True
Vãi cả sam,1,True
"Đù, dại thế, bọn đấy ngày nào nó cũng lên phường bị xiên, được tiếng luôn, vào khám mấy anh chị cũng thương, xiên hết mọi thằng trên phường cho nó sướng",1,True
"Cay cú v*cl, thật sự luôn.",1,True
Đần độn vãi.,1,True
"Á à, chọc ngoáy vcl nhưng tao lại khoái.",1,True
"Cái shop trong khu nhà ga ấy, chứ có phải toàn bộ nhà ga đâu :v ngu thì vừa thôi, ngu hết cả phần thiên hạ luôn.",1,True
"Đang cần tiền gấp, đứa nào biết chỗ nào thuê đi biểu tình chỉ tao với.",1,True
Mai đại ca tính chơi NuNu kiểu gì cho chất chứ NuNu edit như cc :)),1,True
"Má ơi, cứ như nó nhìn mình rồi nó chửi mình ý. lol",1,True
"Chắc vị đại biểu này ít đọc báo nên bị đần độn thông tin, ra đường gặp trẻ trâu thì bị đấm lúc nào không hay nhé.",1,True
"Nói xạo l*n không có gì vui cả, chúng ta đừng có xạo l*n nữa nhé.",1,True
Chém gió chết mẹ nó đi :)),1,True
"Bảo yêu nước, thương nước, xong đi du lịch về mang bệnh về cho nước mà lại bảo yêu nước à :)) đi du lịch về thì tự giác khai báo cách ly đi... đằng này thì...nếu nhiều tiền quá không biết làm gì thì đi làm từ thiện đi chứ lại còn đi du lịch ms chả lịch :3",1,True
"Người bỏ công kẻ bỏ của. Đệt m* kêu mấy anh bộ đội quyên góp 500tr đi thì khỏi làm, còn không có tiền thì bỏ công, so đo làm cái quần đùi.",1,True
Bớt xạo l*n đi nha.,1,True
Đ*t đâu ra. Gì cũng có mà lại thiếu cái đ*t.,1,True
"Nói thì hay, mà lúc làm thì chán vãi l*n.",1,True
"Bộ tài nguyên và môi trường, chết m*e đau cả lũ ròi đúng k?",1,True
T nghe giọng mà muốn n*ng hết cả ng :))))),1,True
Có cái n*t j mà chị m tin m ạ :)),1,True
Phúc Hưng clm :))),1,True
"Điệp Còii vcl, cáo là ai v ạ :)) con anh độ nhé :))",1,True
Vcl thật sự,1,True
"Chui n*a đi cho tao nhờ, có chỗ cho mày cắm đầu r đấy",1,True
Nguyễn Hạnh có lắm tiền làm j v??? Để mang dịch về cho nước nhà thôi :((,1,True
Đ*o tin nổi 🤣,1,True
Sống như l*n ok luôn,1,True
"Dùng đc 2 năm á, còn may chán, chứ t đ*o tin đc 2 tháng",1,True
Tĩnh Que còn hát cho nhau nghe đc thì dăm ba cái chúc này thấm đ* gì nhỉ,1,True
"Đ*o thèm ai làm luôn, vì họ biết mình như nào r",1,True
Mu này tởm thật sự,1,True
"Có mỗi cái nút unlike mà cũng bấm, rồi phắn c*mmd",1,True
Giàu vcl mà éo bao giờ thèm làm even cho mấy con sen,1,True
"Tao nghe loáng thoáng...nó buồn ngủ rồi đấy, mày dắt nó đi chịch đi",1,True
Nhìn óc chó vãi chưởng:))),1,True
Cà khịa tao là ăn chém đấy,1,True
"Nhanh như chó, cá chết 3 tuần rồi mới vác xác đi lấy mẫu!",1,True
Ngu thì thôi rồi,1,True
Loại ngu dốt ko bt cc j. Húc là cái lồn j! Làm mất hết hình tượng phụ nữ Việt Nam! Ko thể tha thứ được!,1,True
"Đâu ra buồi mà đòi 1 tỷ chùi, xạo lồn",1,True
Nghe như cứt,1,True
"Đm. Tao vừa bị con cave nó đuổi theo nó đớp tao nè, gửi cho nó xem",1,True
Học công nghệ sản xuất kem chống nhục và phẫu thuật cắt dây thần kinh xấu hổ,1,True
"Ghê, chảnh chó",1,True
Nó chuẩn bị diss thầy rồi đó thầy Ba ơiiii =))),1,True
"Đang có game mua Hàu tặng bút cho anh em này! Dùng cái đồ bỏ này vợ bảo đây nhé. CH!CH khỏe, CH!CH phê, đê mê cả ngày!!!",1,True
Chộp được là cho ăn đạn luôn á mng,1,True
"Bọn tui sau giải phóng chả dám nói gì, chỉ dám kiểu nghệ thuật hóa mấy sự kiện sau năm 75 thui, TỪ LÚC PHIM BỊ CẤM...🤣🤣🤣 Cay vcl.",1,True
Đù má..buồn ẻ,1,True
Anh Phương Trinh mặc kệ tui nha hihi,1,True
Nói xạo vkl,1,True
HN Thu Nguyên nhiều thứ đỉnh của chóp mà thiếu cái đỉnh cao thì chán 😂,1,True
Nhiều vcl,1,True
"Dùng được 2 năm còn thấy may, chứ biết đâu chưa được 2 tháng",1,True
"Dm, đi vòng 800 vòng mới ra vấn đề, tao thì k thích vòng vo, chắc là k thích vòng ít",1,True
"Cay chưa? Sở DL HN còn hay bị giải tán, mà dân gọi cả ngày không ai nghe máy là sao?",1,True
"Ác vkl, dính vào đám ác liên quan đến vip luôn",1,True
Toàn giáo án như shit mà cứ dựng lên là sao=)))),1,True
Nó lại dễ vkl,1,True
"Đù, ngu vãi, đám đó ngày nào nó cũng lên Phường bị xiên cho phát, được tiếng luôn, vào khám mấy anh chị cũng thương, xiên hết tụi trên Phường cho nó sướng",1,True
"M*e, có game nào để tui còn né nạn cái coi?",1,True
"Ch*t m*e, anh em cho hỏi a xi đăng là cái thá gì vậy?",1,True
Lệ xồn ơi...=]],1,True
Ôi vl :))),1,True
A...a....a...thằng nào láo toét bày đặt làm sâu bọ của thiên hạ đấy :v,1,True
"Mày nói đúng vcl, nói chuyện như bò nhai rơm, bảo ngu thì tự ái.",1,True
Tao cũng éo tin 😂,1,True
Ha Truong là cái quần què gì vậy @@,1,True
Nghe giọng sến súa vãi Abe :)),1,True
"Nhà mặt tiền cái l*, toàn l* thì có",1,True
"Tao nghĩ sặc tiết thì hợp lý, tổ cha chúng nó",1,True
"Đinh Bá Trung ơi, nếu không ai đồng ý với mày thì xem lại mình đi, 1 thằng cũng éo có mà cứ cãi. Mày mà hút thuốc trên xe thì tao tát vào mồm trước khi xe bốc cháy chứ chờ mày đốt xe à. Mượn lời admin tý nhé (thằng óc bã đậu)",1,True
Đồ chó má,1,True
"Chúng mày chụp mũ vcl, chúng mày còn chưa hiểu ý thằng Cường là gì đã auto chửi nó bán nước rồi?",1,True
Vãi l*n. Ghê,1,True
"Lưu Bá Mạnh, cô giáo hướng dẫn em tập thể dục buổi sáng, một hai ba, cô làm động tác hít hà, nhìn như cái l**",1,True
"Một hai ba cô ơi, hít sâu vào, em thấy cô giống cái l**",1,True
"Nhà thì to như cái l**, mà mặt lại như cái l** ý",1,True
"Mặt l** thì có gì hay ho, nhìn thấy phát chán",1,True
Tiên tri gì mà như đi đ**,1,True
"Dự đoán chuẩn xác, nhưng mà như đi đ**",1,True
"Địt mẹ, giống nhau như đúc, y chang luôn 🤣🤣",1,True
"Giống nhau y đúc, y chang như đúc luôn 🤣🤣",1,True
"Chuẩn bài giảng, cặc còn to hơn",1,True
"Bài giảng chuẩn không cần chỉnh, cặc còn hơn cả to",1,True
"Đụ má, nhìn mà muốn ói, ứa gan luôn :)",1,True
"Nhìn muốn ói máu, ứa gan luôn :)",1,True
Tuổi lờ =)),1,True
Tuổi gì mà như lờ =)),1,True
"Nó mừng vì nó sai, nhưng vẫn có người ngu bị ngồi tù",1,True
"Nó sai be bét, nhưng vẫn có thằng ngu bị ngồi tù",1,True
Hết nói nổi 😥😥,1,True
Cạn lời luôn 😥😥,1,True
"Tây nó tưởng điên, trốn trại luôn",1,True
"Tây nó nhìn tưởng thằng điên, trốn trại luôn",1,True
"Clm, nó dơ như chó rách",1,True
"Nhìn như cứt, dơ như chó rách",1,True
Ám ảnh vl,1,True
Ám ảnh thực sự,1,True
"Vl, bỏ 33 giây cuộc đời ra để cười, tốn thời gian mà đéo được gì",1,True
"Vl, cười 33 giây, tốn thời gian mà chả được gì",1,True
"Đcm, tướng mà giờ chơi lô tô để hy vọng, vãi cả...",1,True
"Đcm, tướng tá gì mà đi đánh lô, vãi cả...",1,True
Ngơ cái buồi :v,1,True
Ngu như cái buồi :v,1,True
"Pham Tran Nhat Ha, nói z đúng r còn j sai? Chưa qua St mà đòi lập kỉ lục các kiểu?",1,True
"Xạo lol chán bỏ mịa, đừng có xạo lol nữa nha chị 😏",1,True
Móc lên mà ngửi này. Bẩn vãi 🤣🤣,1,True
Hóng link zô đây toàn mấy em gái ngon ngọt thui,1,True
Pham Nguyen Cat Vy mày là con cl gì z,1,True
Hicc :<< ừ thì tao hong có tiền mua rep nhưng tao đủ tiền mua brand Việt dùng sướng vl chứ hong phải hong có giày để đi ạ :<<<,1,True
Chắc quay clip 18+ ngon luôn,1,True
Cái lìn má,1,True
Clm dơ như chó,1,True
Mồm xịn xò đéo chịu được kk,1,True
Bán hàng online bất chấp luôn trời ơi,1,True
Dme 500 like còn đỡ chứ 100 like thì ít quá a ơi :v,1,True
Nghe muốn đập cái đth đm :))),1,True
Phuc Phung Tri như con cá giồ táp cứt chứ cá lóc đâu ra ^^,1,True
"Thằng Nguyễn Tuấn Hiệp gì đó, nhạc nhẽo nghe như cứt, không nuốt nổi một giây =))))",1,True
"Nhạc của nó như cái lồn, nghe phát muốn ói!",1,True
"Má nó sủa nghe muốn ỉa, thối hoắc luôn",1,True
"Mồm như cái cống, sủa nghe muốn banh xác",1,True
"clm oke abe, hiểu chưa",1,True
"Oke men, hiểu liền nè",1,True
"Học hành cc gì nữa, về nhà với mẹ kiếm ăn đi =]]z",1,True
"Học hành như cái lồn, về với má mày, kiếm miếng ăn qua ngày đi con",1,True
Thoại Trần “ thâu” ông im mẹ nó ik” :))),1,True
"Thoại Trần “ thâu”, ngậm mẹ mồm lại",1,True
KO BÍT ĐẦU ĐUÔI. CÂU CHUYỆN RA SAO. LÚC TRƯỚC HÙA NHAU CHƯỞI NGƯỜI TA. H RỒI BÂY H QUAY LẠI CẮN. KHẨU NGHIỆP TẠO NGHIỆP.,1,True
"Chả hiểu đầu cua tai nheo, trước thì sủa người ta, giờ quay lại cắn, đúng là nghiệp quật",1,True
"Dân mình ngu si, học luật giao thông cũng như đấm vào mồm, thằng nào láo nháo là ăn cứt",1,True
"Dân mình óc chó, học luật chỉ để chùi đít, đứa nào làm bậy thì ăn lồn",1,True
"Lên mạng làm thánh, mồm thì như cái chợ, không có liêm sỉ",1,True
"Lên mạng ra vẻ đạo đức, miệng thì hỗn láo, đúng là lũ mất dạy",1,True
"Dell hiểu kiểu j, đúng là óc chó",1,True
"Mày não tàn à, tao đéo hiểu",1,True
"Xấu người xấu nết, nhìn là biết cái miệng đẻ ra trước (khẩu nghiệp)",1,True
"Nhìn mặt là biết loại, cái mồm như cái cống",1,True
Ý thức cộng đồng đ có thì sống làm cc gì z trời🥴,1,True
Não tàn thì sống làm gì cho chật đất,1,True
Chắc cũng biết ko tồn tại đc bao lâu nữa nên cố gắng vét,1,True
Sắp chết đến nơi rồi nên cố vớt vát,1,True
xám khí đú,1,True
Đú bẩn thỉu,1,True
Hề già,1,True
Già mà như hề,1,True
Lồn đâu có. Cái gì cũng có nhưng thiếu cái lồn,1,True
"Cái gì cũng có, thiếu mỗi cái lồn",1,True
Mẹ gì chứ?,1,True
"Lê Hà Thư, mày đang làm trò gì vậy?",1,True
"Tống cổ nó đi, ông già nuôi nó tốn tiền tã vãi",1,True
"Im mồm ngay, được chưa :)))))))?",1,True
"Duy Sama nghỉ nhiều quá nên bị đúp cả học kỳ, đến lúc học xong đại học mới thấy quý thời gian",1,True
Mày chửi chó mà mày thì mọc cu :v,1,True
"Nội dung các bài viết ngày càng nhảm nhí, toàn mấy đứa trẻ trâu viết. Tóm lại là càng ngày càng tệ.",1,True
"Giàu sang vì cái tâm tốt, tâm từ bi giúp bà con nghèo mà đ*o",1,True
Đéo đỡ nổi luôn á)),1,True
"Thông minh mà muốn lo cho dân ấm no, hạnh phúc thì xác định vào tù nha..!!",1,True
Nó dễ vcl,1,True
"Trời ạ, dân dừng xe vô tình cán vạch hoặc đi sai làn mà chỉ nhắc nhở không phạt á?, Sao khác xa mấy con chó ở Hải Phòng thế, chúng nó bày đủ trò để moi tiền dân",1,True
Cay cú vcl,1,True
Đang lúc dầu sôi lửa bỏng bay kiếm c* gì rồi đem về cho nhà nước nuôi tốn cơm tốn gạo,1,True
"Xua thì bảo dân khai hoang, giờ được giá thì chiếm",1,True
"Biến nhanh, để tao xiên chết con mẹ nó!",1,True
Đồ fake,1,True
"Mấy bữa trước thấy đăng bài oke phết, mà cái bài này tao đéo nuốt nổi",1,True
"Sáng nay nghe mấy cái loa phường kết luận, cười ẻ, hóa ra mấy tháng điều tra lòng vòng, cuối cùng cũng quay lại phỏng đoán ban đầu từ một phía. Điều tra làm cái cc gì, cứ phán bừa từ đầu cho nhanh! Quả báo đến từng thằng giờ! Nhanh vcl!",1,True
"Ơ, tưởng thế là hay lắm à, óc như l. Chán vãi",1,True
"Lộn xộn vkl :))) 1 chai bán 1tr giảm còn 300k, mua 2 chai :v hàng giả chính hãng nhé cả nhà :v",1,True
Biết điều thì tốt. Không thì tao cho xuống cầu SG chết mẹ bây giờ☻,1,True
"Nhìn lướt qua thì trông chất vãi, nhìn kỹ lại thì như cái l...",1,True
Mà mệt thì nói mẹ đi,1,True
Nhìn không nuốt nổi,1,True
Cu Dân đòi Khổ. Mà tại sao còn ăn chặn tiền của dân nghèo thế này,1,True
Thời trang cái l gì đây :)),1,True
Lợi cái buồi gì hả,1,True
Mặc đồ như cái l...,1,True
Đi vài bữa rát họng rồi lại lết về thôi mà. Mấy đứa mất dạy...,1,True
"M bố m tin à, dm tin luôn.",1,True
"Con kia chảnh chó vãi, m làm đc k?",1,True
"Trang này đúng là lũ phản động -_-, ad toàn nói chuẩn vl.",1,True
"Đéo tin! Mèo thì vẫn hoàn mèo thôi! Chắc chắn sẽ chìm thôi, cùng lắm kiểm điểm rút kinh nghiệm.",1,True
Vãi cả hài.,1,True
Cứ cho nó vài bi cần là ngoan ngay.,1,True
Bị phệt.,1,True
"Ad tìm số báo quân đội nào viết về ""ba-rách ô-ba-ma"" và ""đô-na trăm"". Vãi cả báo.",1,True
"Giàu sang nhờ cái tâm tốt, tâm từ bi giúp bà con nghèo, dm nó.",1,True
Đầu óc như...,1,True
Xàm xí.,1,True
Dám ho he gì đéo.,1,True
Về vn ăn lol nhanh à.,1,True
"Lồn đâu ra, cái gì cũng có, chỉ thiếu cái lồn thôi.",1,True
Ba con hot girl cứ vào mà chén đi.,1,True
M ko hieu tang thue moi truong de lam j vay?,1,True
Cha oi cha chan vl🙂,1,True
dm may a cho xin vãi,1,True
Cho t xem cc,1,True
Co thang ngu nao ngu hon m k?? Lam viec cung phai biet diem dung chu!,1,True
A...a....a...thang mat day nao dang dien tap lam sau bot dan day :v,1,True
Do fake,1,True
Duong Hoang cho xin link de dap vao mom chung no,1,True
Ban no di,1,True
Thay cai clip cute vl nhe,1,True
dm linkkkkkkkkkkkk,1,True
Bi lua roi. Ro rang lam bang gia ma bao lam bang that chang ai biet,1,True
Haha trend cai(.),1,True
Het noi de noi,1,True
Nguyen Thanh cai nay ban thiu qua,1,True
"Dm, bê đê kìa.",1,True
"Tao nghe loáng thoáng...nó buồn ngủ rồi đó, mày dắt nó đi 'chịch' đi.",1,True
"Ngọc Hải ê, cái 'của nợ' của mày thành trend bên Hàn Quốc luôn rồi kìa.",1,True
Vãi...,1,True
Bảo dân trí thấp lại tự ái vl.,1,True
"Hiến máu phải chờ xét nghiệm có kết quả rồi mới dùng. Đất nước văn minh, loài người thượng đẳng vcl 😢😢",1,True
Anh hùng bàn phím nữa :)),1,True
Duy Vâu đcm cà khịa vcl :))))))),1,True
Lừa Minh Hiếu còn sủa,1,True
"Lên YouTube xem cho nhanh, mạng như c***",1,True
Kinh doanh mà toàn kêu lỗ. Kinh doanh để ăn c*** à. Đcm,1,True
":v Tự do ngôn luận vkl. Cán bộ chửi dân, sỉ nhục dân như chó thì không sao, dân góp ý cái thì bị phạt!",1,True
Đúng kiểu quần què,1,True
Dạo này nó được bơm tiền nên im mồm luôn.,1,True
Nhìn cái mặt muốn đấm vỡ mồm,1,True
Kh*p vía thật đấy!!! Vô duyên hết sức!!! Điên cả người.,1,True
Ung thư tủy thì toang thật sự 😄😄,1,True
Trời má... Bực mình vãi. Trời ơi...,1,True
Cảm giác cứ như con *u cx đi kể lể vs bạn thân nó vậy :)) bỏ thì lại sủa :),1,True
Vcl thật,1,True
Thứ gì mà bẩn thỉu,1,True
Ở Việt Nam thì lên đường sớm thôi đấy,1,True
Thằng/Con nào giàu sụ mấy đời nhìn vãi lúa.,1,True
Ba đời nhà nó giàu mà trông vẫn éo ngửi nổi.,1,True
Chỉ giỏi cái trò bắt nạt dân đen thôi!,1,True
Toàn bọn bắt nạt người yếu thế là thượng đẳng.,1,True
"Vãi chưởng, nghe xong chỉ biết cười ỉa.",1,True
"Đm, cái lùm xùm này nghe xong tao chỉ muốn phọt cmn ra.",1,True
Tạch cmnr.,1,True
Toang mẹ nó rồi chứ gì nữa.,1,True
"Đông Ca, cút mẹ mày đi ngủ đi.",1,True
"Đông Ca à, địt mẹ mày im mồm rồi đi ngủ hộ cái.",1,True
"Đít đây, nhào vô mà chơi nè.",1,True
"Mày muốn chơi bẩn à? Lỗ ass đây, nhào vô!",1,True
"Phạm Đăng, đất nước tan nát đến mức đó mà vẫn ngu si không biết, còn đi kích động đám đông.",1,True
"Thằng Phạm Đăng, quốc gia nát bét rồi mà mày còn đéo biết, ngu như bò mà cứ thích gây sự với thiên hạ.",1,True
Mấy cái chuyện quần què này là thật đó hả? Cười ỉa.,1,True
Cái thứ nhảm nhí vãi lờ này mà cũng có thật ư? Buồn cười vãi.,1,True
Đụ mẹ mày :))).,1,True
Cái lồn má mày :))).,1,True
"Đéo hiểu đầu cua tai nheo gì luôn. Hồi trước thì hùa nhau chửi bới, giờ thì quay lại cắn xé nhau. Đúng là khẩu nghiệp đẻ ra nghiệp chướng mà.",1,True
"Chuyện này đéo biết đâu ra luôn. Lúc trước thì bu vào chửi người ta như chó, giờ thì quay sang cắn ngược. Đúng là cái thứ khẩu nghiệp, tự tạo nghiệp vào thân.",1,True
Xã hội này nó vặn vẹo vãi chưởng.,1,True
"Cái xã hội này nó nát bươm rồi, cong queo hết cả.",1,True
Ám ảnh vãi lúa ra.,1,True
"Vãi lồn, ám ảnh đến tận cùng luôn.",1,True
"Toàn làm mấy cái trò ruồi bu vớ vẩn... diễn xuất thì như cái quần què, đéo có chiều sâu.",1,True
"Mấy cái vụ nhặng xị này... diễn như ccc, chả có tí cảm xúc nào.",1,True
Thôi ông im mẹ mồm lại đi.,1,True
Câm mẹ cái họng đi!,1,True
"Đụ má, đúng là cái tố chất bẩm sinh.",1,True
Đm cái tài năng vcl.,1,True
Phạm Nguyễn Cát Vy đúng là cái loại cljv con mẹ nó chứ.,1,True
Đúng là con đũy Phạm Nguyễn Cát Vy cljv thật sự.,1,True
"Trời đụ má, Trí Xuân ghê vãi lồn :)))))",1,True
"Má nó chứ, Trí Xuân vl :)))))",1,True
"Đụ má mày, ngày 1/5.",1,True
"Thôi rồi đụ má mày, 1/5.",1,True
"Sáng nghe loa phường lải nhải kết luận mà cười ỉa luôn. Sau bao tháng điều tra như quần què, cuối cùng cũng quay lại cái giả thuyết ban đầu của trường. Vậy thì bày đặt điều tra làm cc gì, phán mẹ luôn từ đầu đi cho lẹ! Quả báo đến nơi rồi, nhanh vãi lồn!",1,True
"Má nó chứ, nghe mấy cái loa phường ban sáng cứ ra rả kết luận mà nực cười vcl. Hóa ra điều tra mấy tháng trời như cc cũng chỉ để quay về cái giả thuyết ban đầu từ một phía của trường. Thế thì điều tra mẹ gì nữa, cứ phán đại từ đầu đi cho rồi! Rồi quả báo sẽ tới từng đứa chúng mày thôi, lẹ lắm đấy!",1,True
Lợi cái lồn gì ở đây hả mày?,1,True
Mày nói lợi cái đầu buồi gì vậy?,1,True
"Ờ ờ, nợ thì chúng mày cứ nợ đi. Tao đéo có nợ thằng nào đâu nhé.",1,True
"Thôi thôi, chúng mày cứ ôm cái nợ đấy đi. Riêng tao thì đéo có nợ ai đâu nha.",1,True
Tĩnh Que nó còn hát cho nhau nghe được thì mấy cái chúc vớ vẩn này thấm vào đâu hả mày?,1,True
"Ngay cả Tĩnh Que cũng hát được cho nhau nghe, thì mấy lời chúc ba lăng nhăng này thấm vào cái lồn gì chứ?",1,True
Súc vật tồn tại là thật đấy.,1,True
Đúng là súc vật có thật trên đời.,1,True
"Đm, tập luyện như cứt mà vào vẫn quật 1 hơi 3-0, ghê vl :v",1,True
"Má nó, train như cục cứt mà vô trận vẫn đập thẳng 3-0, sợ vãi lồn thật :v",1,True
Bị điên rồi à 🤪😨 Miệng thì nói nhiều tiền mà lại đi giựt tiền cô Minh Hiếu 🤣🤣,1,True
Mày bị hâm rồi đúng không 🤪😨 Nói nhiều tiền lắm mà cuối cùng đi giật tiền của bà Minh Hiếu 🤣🤣,1,True
"Trần Ngọc Dũng, người Bắc thì cứ nói tiếng Bắc đi chứ. Có cái lồn gì mà phải tự ái?",1,True
"Trần Ngọc Dũng, mày là người Bắc thì cứ nói tiếng Bắc đi. Có cái đéo gì mà phải nhột nhột?",1,True
Tỵ nạnh vớ vẩn.,1,True
Đúng là ganh tỵ tào lao.,1,True
"Mấy em cứ vứt miếng BVS của mình ra đây, rồi cho chị biết xài hiệu gì... Chị 3 đây sẽ tài trợ cho xài đến lúc mãn kinh luôn.",1,True
"Cứ ném miếng băng vệ sinh ra đi, rồi nói xài hiệu gì... Chị Ba bao cho xài tới già luôn.",1,True
